text,polarity
تو سايت رايتل 3 مورد رو نوشته : 1- قابليت کارکرد در شبکه نسل سوم تلفن همراه 2- امکان مکالمه تصويري نرم افزاري 3- مکالمه تصويري مبتني بر شبکه نسل سوم   که اين گوشي 2 تا اول رو ساپورت ميکنه اگه خودتون هم يه سر بزنيد به سايت رايتل و قسمت دوم که سبز رنگه و فقط شامل قسمت هاي  1و 2 ميشه رو امتحان کنيد ميبينيد اين گوشي تو ليست هست يعني ميشه باهاش مکالمه تصويري داشت ولي به کمک يه سري نرم افزار مخصوص اين کار که فکر نميکنم مشکلي باشه .,1
باز هم ممنونم از فروشگاه آنلاين ديجي کالا که کمک مي کنه مشتريان اطلاع رساني کنند.,0
IXY فقط زبان ژاپني و انگليسي داره  .,0
دوست گرامي کيفيت فيلمبرداري سوني XR550 درحد دوربينهاي فيلمبرداري حرفه اي مي باشد.,1
پورت های Component out،  AV out و DC Power در قسمت سمت راست هستند.,0
یکی از سایت‌های بسیار معتبر در این زمینه، سایت Anandtech است که فقط به تحلیل محصولات برتر بازار می‌پردازد.,2
سلام   ديروز گوشي بدستم رسيده .,0
اما متأسفانه دوربین دوم جهت انجام مکالمات تصویری بر روی این گوشی قرار داده نشده است که البته قابل چشم پوشیست.,0
ولي به نظرم يکم بي کيفيته.,-1
اما با همه این اوصاف،  بجز وجود برنامه های محدود برای نسخه RT از سیستم عامل ویندوز،  نمی‌توان ایراد عمده دیگری به این دستگاه وارد نمود و پیش بینی ما این است که تبلت Surface Pro با وجود پشتیبانی ویندوز 8 پرو از تمامی برنامه های ویندوز های پیشین،  توفیق زیادی را عاید مایکروسافت نماید.,1
اگر به مشخصات فني مدل ميني و ميني پرو در خصوص باتري توجه کنيد،  ميبينيد که تاک تايم مدل ميني پرو حدود يک ساعت بيشتره،  يعني يک ساعت بيشتر دوام مياره،  که اين خودش مزيد بر علت هست!,1
بي شک عرض ميکنم،  هر کس قصد خريد دوربين در اين قيمت رو داشته باشه و اينو نگيره خيلي ضرر کرده،  من ميخواستم مبلغ بيشتري بدم کانن بگيرم،  اما يه بنده خدايي که خيلي وارد بود مدلي شبيه به اين اما قديمي تر (s4000) رو بهم معرفي کرد و خريدم و جالب اينجاست که مشابه همون مدل در کانن قيمت خيلي بيشتري داره،  واقعا اگه با کسي که يه خرده وارد باشه مشورت کنين بهتون در بعضي موارد مثل اين مورد فوجي رو پيشنهاد ميده،  منم الان بسيار راضي هستم و حتي من که خيلي وارد نيستم هم عکس هاي حرفه اي با فوجي فيلم گرفتم که همه تعجب کردند،  حالا بازم انتخاب با شماست.,2
فلاش بالا جهنده با برد 5 متر نیز گزینه ی خیلی خوبی برای عکاسی از سوژه ها در شرایط تاریکی می باشد.,2
من نزديک 6 ماهه از اين دوربين دارم .,0
حيف که سيم کارت نميخوره,-1
دوستان اين قلمي که داره بهترين چيزه براي يک تبلت من نزديک 20 روزه دارمش بسيار روان خوش دست ولي يکم جنس بدنه نسبت به ايپد ضعيفه ولي ارزش خريد داره,1
ASUS همراه سری X یک باتری شش سلولی ارائه کرده است.,0
برنامه های تدوین عکس و ویدئویی که سامسونگ بر روی این تبلت قرار داده است بسیار کامل است و با محیط ساده ای که دارند،  بسیار مناسب کاربران مبتدی هستند.,2
خوب اين جا چي مي بينيم؟,0
عمل فوکوس خودکار آن نیز خیلی سریع و دقیق است.,2
در ضمن به طور کلی در گوشه های تصویر نیز وجود دارد.,0
البته شارژدهی نسبتاً خوبی می‌باشد.,1
SX500 IS نیز مجهز به دستگیره ای کاملا بزرگ می باشد که در دست گرفتن دوربین را برای عکاسی در بزرگنمایی های بالاتر کاملا ساده می کند و باعث می شود که با اطمینان بیشتری آن را در دست بگیرید و در ضمن لرزش کمتری نیز داشته باشد.,2
صفحه نمایشدر قسمت جلویی گوشی،  صفحه نمایش بسیار بزرگ 4.8 اینچی Super AMOLED با رزلوشن 720x1280 قرار دارد که کیفیت فوق‌العاده بالایی دارد.,2
تجربه مشاهده خود را با کیفیت برتر تصویر ارتقا بخشید لذت مشاهده را با کیفیت برتر تصویر ارتقا داده و تجربه بسیار واقعی‌تر و واضح‌تر و جذاب‌تری از سرگرمی‌ها داشته باشید.,1
حافظه فکس این دستگاه در حدود 50 برگ است.,0
سلام دوستان به نظر من اين تبلت بهترين و فوق العاده ترين تبلت توي بازاره.,2
واقعا قشنگه.,1
دکمه‌ها شامل Copy،  Email و Scan می‌شوند.,0
این دوربین نیز همانند مدل پیشین توانایی فیلم برداری Full HD باسرعت 60 فریم بر ثانیه در فرمت AVCHD را دارد که البته می‌توانید کنترل کاملی را نیز بر روی پارامترهای نوردهی در هنگام فیلم برداری داشته باشید.,1
همچنین بطور پیش فرض از Flash پشتیبانی میکند.,1
عکسهاي بسيار با کيفيتي ميشه با اين دوربين گرفت.,0
خيلي وقته منتظر يک گوشي بهتر از One x و SIII  بودم.,0
يکي از اقوام من اين رو داره!,0
"پهناي باند حافظه
پهناي باندي که در حافظه‌ي موجود وجود دارد،  حدود ۲۵۶ گيگابايت در ثانيه است که ارتباط سريع ميان واحدها را با کمترين تاخير مهيا مي‌کند.",1
من در منزل بيشتر دستگاههاي الکترونيکي رو از آخرين نمونه هاي سامسونگ انتخاب کردم و بيشترشون رو ميتونم با سيستم All Share Control در گوشي گالاکسي اس 3 خودم، کنترل کنم.,0
در کل به نظرم ارزش اين قيمت رو نداره.,-1
هنگامی که نوت‌بوک را باز می‌کنید با یک صفحه نمایش کاملا براق مواجه خواهید شد که دارای یک قاب براق است و کاملا نور را بازتاب می‌کنند.,0
به نظر من که با توجه به قيمتش بهترين امکانات رو داره.,2
هم عکسش عاليه هم فيلم,1
این دوربین هم از لرزش‌گیر تصویر اپتیکال بهره می‌برد.,1
"ويندوزفون 8 يک سيستم عامل ساده و روان بدون هرگونه پيچيدگيه مزايايي که داره: باز بودن استور ويندوز فون براي دانلود برنامه فقط 1 نکته هست وقتي ميخواين اکانت hotmail يا live بسازين, بايد تو اون قسمتي که ميگه در چه کشور يا region هستيد, نبايد ايران بزنيد قابليت نصب برنامه از طريق استور از روي کامپيوتر بر روي گوشي بر طرف شدن مشکل انتقال فايل ها از طريق بلوتوث معايب: تعريف نشدن vpn conection در ويندوزفون (که قراره در آپديت بعدي اين مشکل حل بشه) نصب برنامه ها بر روي حافظه داخلي گوشي (حدود 5 گيگ از 8 گيگ حافظه داخلي آزاد که ميتونه براي نصب برنامه کافي باشه) نداشتن راديو مشخصا سيستم عامل ويندوز فون با گذشت زمان  و ارائه نسخه هاي جديدتر بهتر ميشه و طرفداراي خودشو پيدا ميکند در آخر اگه قصد تجربه يک گوشي خوب با سيستم عامل ويندوز فون رو داريد انتخاب درستي کرديد.",0
